configuration_id,particle_id,x,y,z
68,2,220.2296554260312,371.3195958660459,132.17811386072864
68,3,216.16312208123026,371.3794315192427,138.75254548314462
68,4,217.54413384253954,371.0909498684934,140.9377213729632
68,5,214.40467057168266,377.42302163344397,149.09303699694925
69,0,244.00465236031437,409.9085306296501,158.6531562854419
69,1,248.95601224826146,400.9263569634135,161.33516924749543
69,2,237.67017287341636,409.86840900616727,156.62025791670143
69,3,224.83384363444947,409.70780601371655,148.76759839172252
69,4,221.23080597253303,403.94021046952844,146.15735629852415
69,5,226.39312124279093,395.67330435280365,144.0873732205537
70,0,241.1682956329634,417.7496407898701,150.30002686294418
70,1,231.0710027466165,424.63397083601234,146.58931431962253
70,2,227.3205385801868,418.91353390260633,141.71328039113666
70,3,224.54596863199566,416.1933688637404,142.64612785137805
70,4,226.48797653258904,419.9032116878813,138.5557194338
70,5,229.2942404877122,418.22503778137883,140.7560492598889
71,0,242.7268716723848,419.97653575449795,96.86611260426218
71,1,236.94268406201945,410.8513049022949,101.89509507497957
71,2,232.37031555535208,408.72689560597024,93.31770469743545
71,3,233.4304960256096,402.45821685204425,91.05315136299838
71,4,236.63033782763253,402.8083284403039,97.99094690399777
71,5,235.6718793371508,399.7636332619842,94.31951543910894
72,0,219.3286837801798,476.9239244472794,75.06306989804118
72,1,222.6864819433952,475.92072410758476,82.41597697271715
72,2,226.51380688974845,480.72540006720385,80.3507231557451
72,3,218.2386353436664,481.963138572478,76.22102632205133
72,4,219.89669575154883,484.2717187941209,79.25611384170935
72,5,218.5644038631778,483.3236664804384,77.37085570733375
73,0,198.56639722475074,491.0333373302974,77.81057837478798
73,1,205.68623412963876,494.3999003424367,70.84308406056321
73,2,201.14374557335393,494.62555078566686,62.65974356541416
73,3,206.88081790005864,492.2129858899863,58.60569283954026
73,4,206.33377860426705,489.6890584055156,60.68368038748239
73,5,205.1882668978774,488.39029420998054,61.23787386610499
74,0,220.25919421018207,512.8740512970694,56.1554770627717
74,1,231.4395222043507,511.4863720601385,45.16897112300534
74,2,234.84238500074045,508.5561088274891,52.27102909399061
74,3,238.47172127234418,506.26351371529665,48.172111562165625
74,4,244.83708394484665,504.47403467203395,39.219138137074594
74,5,243.97666648972614,496.3771389972728,31.454447048264978
75,0,215.79862051709677,527.3277590879443,53.89847114983777
75,1,213.90651986345796,531.9639740151273,56.510334608221854
75,2,207.87731961775415,538.4257554844884,61.98565460012784
75,3,204.33120505686998,539.4226688455968,60.190952345711295
75,4,204.3873065756086,546.0738309713346,55.107036815605056
75,5,210.01583086453937,540.9183804353127,55.63989712633885
76,0,273.5722653679849,524.4794895383661,9.795850019259563
76,1,272.48413136083116,523.2935271997695,9.807419269869197
76,2,267.05991668371,522.0114158009086,2.4870256898435663
76,3,267.2558432141217,522.1346193691538,0.2584731780614504
76,4,262.81173220499824,528.3311476956437,6.157964289900028
76,5,262.4746669398356,526.8001669337051,-3.336263767819813
77,0,282.8252328938083,535.4699863268007,16.875618817952333
77,1,286.8283772711458,539.22111278392,19.70851041648627
