configuration_id,particle_id,x,y,z
68,5,220.30469278968857,375.3922917609302,138.04425585984353
69,0,244.0046523603144,409.9085306296501,158.6531562854419
69,1,246.70117249358017,404.9977099445717,160.1160939523798
69,2,240.5533797108186,409.8434135329484,157.54462590924436
69,3,233.5508732726483,409.76133054116593,153.2637471177012
69,4,231.57152664958616,406.5993029480148,151.82261698055785
69,5,234.39728325868353,402.0551180776857,150.68284304574098
70,0,241.1682956329634,417.7496407898701,150.30002686294418
70,1,235.6316183243616,421.5109181039688,148.25957259671873
70,2,233.56409972398484,418.3966687691799,145.59452734880176
70,3,232.04533359868182,416.9073207413963,146.08942802320917
70,4,233.10587953758377,418.92595321995816,143.86087882491208
70,5,234.6513977008174,418.0097236108925,145.06345582679447
71,0,242.7268716723848,419.976535754498,96.86611260426218
71,1,239.54966077537745,414.9724740520139,99.60782467248274
71,2,237.0487664620701,413.7888045624311,94.93556201277659
71,3,237.62527836459722,410.36357180282414,93.69656235676783
71,4,239.371813354864,410.5393558688706,97.47324065436014
71,5,238.85041206173537,408.8668580326606,95.46720825837727
72,0,219.3286837801798,476.9239244472794,75.06306989804118
72,1,221.178246016389,476.3811186932076,79.09608943118356
72,2,223.25983170868074,479.00476537266155,77.97383250877243
72,3,218.75548420642377,479.6914968897761,75.72306259304206
72,4,219.64549580708785,480.95314732921105,77.37122335797974
72,5,218.91581541763384,480.4357846999364,76.33984173184218
73,0,198.56639722475077,491.0333373302974,77.81057837478798
73,1,202.46339581757098,492.8799000274004,73.97617521782024
73,2,200.00707175461903,493.00455270561514,69.49486668324661
73,3,203.13009512637112,491.68398294558233,67.27206518946143
73,4,202.8387314531611,490.29888069499066,68.40165743982601
73,5,202.20809275297503,489.5807186731086,68.70973725942575
74,0,220.25919421018207,512.8740512970694,56.1554770627717
74,1,226.3763967141415,512.1106702934691,50.161489748146366
74,2,228.2575171566229,510.5058071998635,54.01158552392246
74,3,230.25544631843334,509.24612627014295,51.77020858189449
74,4,233.72868542089,508.25387129197475,46.87193636090551
74,5,233.2675135531331,503.8123109499439,42.600678315596184
75,0,215.7986205170968,527.3277590879443,53.89847114983777
75,1,214.7491666224126,529.8855158661997,55.34243122470199
75,2,211.45350485930382,533.4173445661364,58.3285717974536
75,3,209.50645775933512,533.983500757119,57.348787695629646
75,4,209.54050417955486,537.6056968715067,54.572831648270416
75,5,212.63096770493541,534.7860150536778,54.857027181087425
76,0,273.5722653679849,524.4794895383661,9.795850019259564
76,1,272.96510792283794,523.8253753842881,9.79014107626971
76,2,270.00506265966555,523.1243325162775,5.793709523468259
76,3,270.09590730178667,523.1997269990671,4.573564005710319
76,4,267.67213298653735,526.5765848257622,7.771454376437637
76,5,267.4798921855357,525.7468572260041,2.5724016291726066
77,0,282.8252328938083,535.4699863268007,16.875618817952333
77,1,285.00200578824666,537.5497068303192,18.433015519759238
77,2,277.7400654690097,543.8278298517798,18.84109041128688
77,3,280.9822671042093,541.4279837790975,16.00932029195186
77,4,277.77328531631576,535.7782214866457,11.688388412453474
77,5,279.7839889208956,538.3206591868274,9.827459006559737
78,0,306.4634926256674,538.5369549272743,-22.9898715699429
78,1,303.4046649756005,538.3103408842828,-22.40346913371247
78,2,301.2519599128464,543.4037508956372,-23.836195606218336
